0	0.0
1	1.5613702299405579
2	3.0373665798811156
3	4.615039039821673
4	6.281696469762231
5	7.835987099702789
6	9.158447609643346
7	10.196707209583904
8	11.191884339524462
9	12.06413975946502
10	12.848310659405577
11	13.601029269346135
12	14.178263929286693
13	14.895647769227251
14	15.71760336916781
15	16.418042499108367
16	16.904027219048924
17	17.127921998989482
18	17.47851491893004
19	17.838621198870598
20	17.895998828811155
21	17.757943388751713
22	17.64643204869227
23	17.586061638632827
24	17.461910978573385
25	17.061293718513944
26	16.472611638454502
27	15.90147656839506
28	15.326462078335618
29	14.813784568276176
30	14.354552518216734
31	14.000625328157291
32	14.01908059809785
33	14.257758038038407
34	14.645895357978965
35	15.033703357919523
36	15.44705090786008
37	16.192576667800637
38	17.120663757741195
39	18.009329527681754
40	18.88684261762231
41	19.96214447756287
42	21.235421027503428
43	22.476550997443987
44	23.518268027384543
45	24.3881658473251
46	25.295613997265658
47	26.078684237206215
48	26.874229077146772
49	27.64712444708733
50	28.401346107027887
51	29.378866726968447
52	30.358680936909003
53	31.273817136849562
54	31.98553471679012
55	32.59007825673068
56	33.33603715667124
57	34.0506543266118
58	34.554603856552355
59	35.00789897649291
60	35.568147806433466
61	36.181029956374026
62	36.679667756314586
63	36.90813714625514
64	37.0085637561957
65	37.21566565613626
66	37.36359113607682
67	37.59465801601738
68	37.70133307595793
69	37.96560633589849
70	38.480550745839054
71	39.14960213577961
72	39.688829775720166
73	40.111313675660725
74	40.634743075601286
75	41.27933444554184
76	41.8877784854824
77	42.336905155422954
78	42.78766838536351
79	43.35150979530407
80	43.95052405524463
81	44.36433827518518
82	44.471921355125744
83	44.553434835066305
84	44.611291375006864
85	44.631749964947424
86	44.670003044887984
87	44.635513424828545
88	44.69760102476911
89	45.00302745470967
90	45.359976834650226
91	45.61184900459078
92	45.674632034531335
93	45.62493479447189
94	45.71741563441245
95	45.616322704353
96	45.33016936429356
97	44.95901724423412
98	44.63437793417468
99	44.35730119411524
100	43.746996694055795
101	42.824297933996355
102	41.965067933936915
103	40.99867301387747
104	40.03180363381803
105	39.14061153375859
106	38.264550903699146
107	37.6359300236397
108	37.25814324358026
109	37.01473114352081
110	36.71002529346137
111	36.343291813401926
112	36.07268450334249
113	36.01509349328305
114	35.8502446332236
115	35.56748637316416
116	35.39514536310472
117	35.32112710304528
118	35.17201906298583
119	34.80266106292639
120	34.14101479286695
121	33.4504649828075
122	32.668661232748065
123	31.822484522688622
124	30.93721307262918
125	29.97507904256974
126	29.195100682510297
127	28.507409392450857
128	27.891852292391416
129	27.126472482331973
130	26.16864346227253
131	25.272129262213088
132	24.440850442153646
133	23.467130462094204
134	22.35571350203476
135	21.37448298197532
136	20.436553091915876
137	19.429078531856433
138	18.15068023179699
139	16.657308721737547
140	15.193868761678104
141	13.665422661618662
142	12.12424477155922
143	10.559358301499778
144	8.977584281440336
145	7.643522041380894
146	6.4574012713214515
147	5.315294831262009
148	4.087082211202567
149	2.759956881143125
150	1.7233294510836827
151	0.8622309010242406
152	-0.07574202903520155
153	-1.0140235890946439
154	-1.706502269154086
155	-2.1117814492135283
156	-2.3487010792729706
157	-2.6245682093324127
158	-2.881433759391855
159	-2.999398689451297
160	-2.954606419510739
161	-2.7289497995701812
162	-2.2695532196296235
163	-1.7135717796890657
164	-0.7414618897485079
165	0.5328423601920498
166	1.8273912101326075
167	3.0604761100731652
168	4.3154841900137235
169	5.758658769954281
170	7.280007109894839
171	8.615555369835397
172	9.948965729775955
173	11.401052989716513
174	12.90046240965707
175	14.232134219597627
176	15.215324619538185
177	16.057291879478743
178	16.9063657994193
179	17.668886509359858
180	18.359845759300416
181	18.838593429240973
182	19.28819031918153
183	19.89151202912209
184	20.58147897906265
185	21.016235739003207
186	21.207784418943763
187	21.37073332888432
188	21.519905978824877
189	21.567128118765435
190	21.414916488705995
191	21.120500848646554
192	20.89320333858711
193	20.71090703852767
194	20.337256228468227
195	19.666290118408785
196	18.940589538349343
197	18.2636614182899
198	17.59126574823046
199	17.000596928171017
200	16.460305538111577
201	16.132919908052134
202	16.18582488799269
203	16.39723195793325
204	16.67000536787381
205	16.935296197814367
206	17.444494487754923
207	18.208512047695482
208	19.06595154763604
209	19.968676507576596
210	20.969143007517154
211	22.19901819745771
212	23.59249263739827
213	24.816373857338828
214	25.777329037279387
215	26.814639377219944
216	27.7369172271605
217	28.61728156710106
218	29.521514407041618
219	30.371046456982175
220	31.343263996922733
221	32.48631273686329
222	33.639028396803845
223	34.6300656867444
224	35.46501533668496
225	36.30912413662551
226	37.29164308656607
227	38.13144026650663
228	38.82110663644719
229	39.55555844638775
230	40.404675886328306
231	41.25735827626886
232	41.92924731620942
233	42.34787899614998
234	42.76885680609054
235	43.194730456031095
236	43.609706375971655
237	44.09724868591221
238	44.48511244585277
239	45.05717670579333
240	45.95652440573389
241	46.81631852567445
242	47.624262085615
243	48.26724043555556
244	49.104622495496116
245	50.049477035436674
246	50.87658521537723
247	51.50347394531779
248	52.26824115525835
249	53.10054149519891
250	53.893381415139466
251	54.44426984508002
252	54.76004913502058
253	55.10438164496114
254	55.403458714901696
255	55.692395264842254
256	55.96309778478281
257	56.214916464723366
258	56.68052304466392
259	57.28050376460448
260	57.87144561454504
261	58.2770107944856
262	58.56507675442616
263	58.81211700436672
264	59.098645224307276
265	59.14754553424783
266	59.09651423418839
